timestamp,packetLength,info,networkInterface.sourceMAC, networkInterface.destinationMAC,internet.sourceIP,internet.destinationIP,internet.protocol,TCP.sourcePort,TCP.destinationPort,TCP.flags,TCP.calculatedWindowSize,UDP.sourcePort,UDP.destinationPort,MQTT.flags,MQTT.message,MQTT.topic,MQTT.messageLength,MQTT.frameCounter
1517689491693982,100,Publish Message,08:00:27:0e:06:81,08:00:27:53:41:85,192.168.1.4,192.168.1.5,MQTT,59662,1883,0x018,229,-1,-1,0x30,60.1269823756,fakeSensor3/sound,32,1
1517689491694001,66,1883  >  59662 [ACK] Seq=39 Ack=31253 Win=227 Len=0 TSval=1202459 TSecr=1085219,08:00:27:53:41:85,08:00:27:0e:06:81,192.168.1.5,192.168.1.4,TCP,1883,59662,0x010,227,-1,-1,-1,-1,-1,-1,1
1517689492478924,100,Publish Message,08:00:27:71:f1:05,08:00:27:53:41:85,192.168.1.7,192.168.1.5,MQTT,52588,1883,0x018,229,-1,-1,0x30,65.4855868762,fakeSensor2/sound,32,1
1517689492478941,66,1883  >  52588 [ACK] Seq=37 Ack=30432 Win=227 Len=0 TSval=1202655 TSecr=1415935,08:00:27:53:41:85,08:00:27:71:f1:05,192.168.1.5,192.168.1.7,TCP,1883,52588,0x010,227,-1,-1,-1,-1,-1,-1,1
1517689492634045,100,Publish Message,08:00:27:0e:06:81,08:00:27:53:41:85,192.168.1.4,192.168.1.5,MQTT,59662,1883,0x018,229,-1,-1,0x30,66.3139186076,fakeSensor3/sound,32,1
1517689492634076,66,1883  >  59662 [ACK] Seq=39 Ack=31287 Win=227 Len=0 TSval=1202694 TSecr=1085454,08:00:27:53:41:85,08:00:27:0e:06:81,192.168.1.5,192.168.1.4,TCP,1883,59662,0x010,227,-1,-1,-1,-1,-1,-1,1
1517689493044518,100,Publish Message,08:00:27:71:f1:05,08:00:27:53:41:85,192.168.1.7,192.168.1.5,MQTT,52588,1883,0x018,229,-1,-1,0x30,43.1442650064,fakeSensor2/sound,32,1
1517689493044566,66,1883  >  52588 [ACK] Seq=37 Ack=30466 Win=227 Len=0 TSval=1202796 TSecr=1416077,08:00:27:53:41:85,08:00:27:71:f1:05,192.168.1.5,192.168.1.7,TCP,1883,52588,0x010,227,-1,-1,-1,-1,-1,-1,1
1517689493681356,100,Publish Message,08:00:27:0e:06:81,08:00:27:53:41:85,192.168.1.4,192.168.1.5,MQTT,59662,1883,0x018,229,-1,-1,0x30,73.6005444883,fakeSensor3/sound,32,1
1517689493681378,66,1883  >  59662 [ACK] Seq=39 Ack=31321 Win=227 Len=0 TSval=1202956 TSecr=1085716,08:00:27:53:41:85,08:00:27:0e:06:81,192.168.1.5,192.168.1.4,TCP,1883,59662,0x010,227,-1,-1,-1,-1,-1,-1,1
1517689494875917,100,Publish Message,08:00:27:0e:06:81,08:00:27:53:41:85,192.168.1.4,192.168.1.5,MQTT,59662,1883,0x018,229,-1,-1,0x30,47.4777855572,fakeSensor3/sound,32,1
1517689494875957,66,1883  >  59662 [ACK] Seq=39 Ack=31355 Win=227 Len=0 TSval=1203254 TSecr=1086015,08:00:27:53:41:85,08:00:27:0e:06:81,192.168.1.5,192.168.1.4,TCP,1883,59662,0x010,227,-1,-1,-1,-1,-1,-1,1
1517689494922958,100,Publish Message,08:00:27:71:f1:05,08:00:27:53:41:85,192.168.1.7,192.168.1.5,MQTT,52588,1883,0x018,229,-1,-1,0x30,38.5422171814,fakeSensor2/sound,32,1
1517689494922993,66,1883  >  52588 [ACK] Seq=37 Ack=30500 Win=227 Len=0 TSval=1203266 TSecr=1416546,08:00:27:53:41:85,08:00:27:71:f1:05,192.168.1.5,192.168.1.7,TCP,1883,52588,0x010,227,-1,-1,-1,-1,-1,-1,1
1517689495478726,100,Publish Message,08:00:27:0e:06:81,08:00:27:53:41:85,192.168.1.4,192.168.1.5,MQTT,59662,1883,0x018,229,-1,-1,0x30,106.810980526,fakeSensor3/sound,32,1
1517689495478752,66,1883  >  59662 [ACK] Seq=39 Ack=31389 Win=227 Len=0 TSval=1203405 TSecr=1086166,08:00:27:53:41:85,08:00:27:0e:06:81,192.168.1.5,192.168.1.4,TCP,1883,59662,0x010,227,-1,-1,-1,-1,-1,-1,1
1517689496467481,99,Publish Message,08:00:27:71:f1:05,08:00:27:53:41:85,192.168.1.7,192.168.1.5,MQTT,52588,1883,0x018,229,-1,-1,0x30,91.236172535,fakeSensor2/sound,31,1
1517689496467520,66,1883  >  52588 [ACK] Seq=37 Ack=30533 Win=227 Len=0 TSval=1203652 TSecr=1416932,08:00:27:53:41:85,08:00:27:71:f1:05,192.168.1.5,192.168.1.7,TCP,1883,52588,0x010,227,-1,-1,-1,-1,-1,-1,1
1517689496909152,100,Publish Message,08:00:27:0e:06:81,08:00:27:53:41:85,192.168.1.4,192.168.1.5,MQTT,59662,1883,0x018,229,-1,-1,0x30,93.2541247587,fakeSensor3/sound,32,1
1517689496909182,66,1883  >  59662 [ACK] Seq=39 Ack=31423 Win=227 Len=0 TSval=1203762 TSecr=1086523,08:00:27:53:41:85,08:00:27:0e:06:81,192.168.1.5,192.168.1.4,TCP,1883,59662,0x010,227,-1,-1,-1,-1,-1,-1,1
1517689497429071,100,Publish Message,08:00:27:71:f1:05,08:00:27:53:41:85,192.168.1.7,192.168.1.5,MQTT,52588,1883,0x018,229,-1,-1,0x30,47.2608902587,fakeSensor2/sound,32,1
1517689497429242,66,1883  >  52588 [ACK] Seq=37 Ack=30567 Win=227 Len=0 TSval=1203892 TSecr=1417173,08:00:27:53:41:85,08:00:27:71:f1:05,192.168.1.5,192.168.1.7,TCP,1883,52588,0x010,227,-1,-1,-1,-1,-1,-1,1
1517689497912349,100,Publish Message,08:00:27:0e:06:81,08:00:27:53:41:85,192.168.1.4,192.168.1.5,MQTT,59662,1883,0x018,229,-1,-1,0x30,67.2055784448,fakeSensor3/sound,32,1
1517689497912384,66,1883  >  59662 [ACK] Seq=39 Ack=31457 Win=227 Len=0 TSval=1204013 TSecr=1086774,08:00:27:53:41:85,08:00:27:0e:06:81,192.168.1.5,192.168.1.4,TCP,1883,59662,0x010,227,-1,-1,-1,-1,-1,-1,1
1517689498241520,100,Publish Message,08:00:27:71:f1:05,08:00:27:53:41:85,192.168.1.7,192.168.1.5,MQTT,52588,1883,0x018,229,-1,-1,0x30,103.314563687,fakeSensor2/sound,32,1
1517689498241542,66,1883  >  52588 [ACK] Seq=37 Ack=30601 Win=227 Len=0 TSval=1204096 TSecr=1417376,08:00:27:53:41:85,08:00:27:71:f1:05,192.168.1.5,192.168.1.7,TCP,1883,52588,0x010,227,-1,-1,-1,-1,-1,-1,1
1517689498747171,100,Publish Message,08:00:27:71:f1:05,08:00:27:53:41:85,192.168.1.7,192.168.1.5,MQTT,52588,1883,0x018,229,-1,-1,0x30,27.2353823107,fakeSensor2/sound,32,1
1517689498747203,66,1883  >  52588 [ACK] Seq=37 Ack=30635 Win=227 Len=0 TSval=1204222 TSecr=1417502,08:00:27:53:41:85,08:00:27:71:f1:05,192.168.1.5,192.168.1.7,TCP,1883,52588,0x010,227,-1,-1,-1,-1,-1,-1,1
1517689499647255,100,Publish Message,08:00:27:0e:06:81,08:00:27:53:41:85,192.168.1.4,192.168.1.5,MQTT,59662,1883,0x018,229,-1,-1,0x30,59.5584053944,fakeSensor3/sound,32,1
1517689499647288,66,1883  >  59662 [ACK] Seq=39 Ack=31491 Win=227 Len=0 TSval=1204447 TSecr=1087208,08:00:27:53:41:85,08:00:27:0e:06:81,192.168.1.5,192.168.1.4,TCP,1883,59662,0x010,227,-1,-1,-1,-1,-1,-1,1
1517689499744714,100,Publish Message,08:00:27:71:f1:05,08:00:27:53:41:85,192.168.1.7,192.168.1.5,MQTT,52588,1883,0x018,229,-1,-1,0x30,88.6589853535,fakeSensor2/sound,32,1
1517689499744736,66,1883  >  52588 [ACK] Seq=37 Ack=30669 Win=227 Len=0 TSval=1204471 TSecr=1417752,08:00:27:53:41:85,08:00:27:71:f1:05,192.168.1.5,192.168.1.7,TCP,1883,52588,0x010,227,-1,-1,-1,-1,-1,-1,1
1517689499889268,42,Who has 192.168.1.4? Tell 192.168.1.5,08:00:27:53:41:85,08:00:27:0e:06:81,PcsCompu_53:41:85,PcsCompu_0e:06:81,ARP,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1517689499889523,60,192.168.1.4 is at 08:00:27:0e:06:81,08:00:27:0e:06:81,08:00:27:53:41:85,PcsCompu_0e:06:81,PcsCompu_53:41:85,ARP,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1517689500925593,100,Publish Message,08:00:27:0e:06:81,08:00:27:53:41:85,192.168.1.4,192.168.1.5,MQTT,59662,1883,0x018,229,-1,-1,0x30,73.1415359347,fakeSensor3/sound,32,1
1517689500925617,66,1883  >  59662 [ACK] Seq=39 Ack=31525 Win=227 Len=0 TSval=1204767 TSecr=1087527,08:00:27:53:41:85,08:00:27:0e:06:81,192.168.1.5,192.168.1.4,TCP,1883,59662,0x010,227,-1,-1,-1,-1,-1,-1,1
1517689501455531,99,Publish Message,08:00:27:71:f1:05,08:00:27:53:41:85,192.168.1.7,192.168.1.5,MQTT,52588,1883,0x018,229,-1,-1,0x30,35.803746622,fakeSensor2/sound,31,1
1517689501455561,66,1883  >  52588 [ACK] Seq=37 Ack=30702 Win=227 Len=0 TSval=1204899 TSecr=1418179,08:00:27:53:41:85,08:00:27:71:f1:05,192.168.1.5,192.168.1.7,TCP,1883,52588,0x010,227,-1,-1,-1,-1,-1,-1,1
1517689501455749,68,Ping Request,08:00:27:71:f1:05,08:00:27:53:41:85,192.168.1.7,192.168.1.5,MQTT,52588,1883,0x018,229,-1,-1,0xc0,-1,-1,0,1
1517689501455752,66,1883  >  52588 [ACK] Seq=37 Ack=30704 Win=227 Len=0 TSval=1204899 TSecr=1418179,08:00:27:53:41:85,08:00:27:71:f1:05,192.168.1.5,192.168.1.7,TCP,1883,52588,0x010,227,-1,-1,-1,-1,-1,-1,1
1517689501455797,68,Ping Response,08:00:27:53:41:85,08:00:27:71:f1:05,192.168.1.5,192.168.1.7,MQTT,1883,52588,0x018,227,-1,-1,0xd0,-1,-1,0,1
1517689501455939,66,52588  >  1883 [ACK] Seq=30704 Ack=39 Win=229 Len=0 TSval=1418179 TSecr=1204899,08:00:27:71:f1:05,08:00:27:53:41:85,192.168.1.7,192.168.1.5,TCP,52588,1883,0x010,229,-1,-1,-1,-1,-1,-1,1
1517689501715860,100,Publish Message,08:00:27:0e:06:81,08:00:27:53:41:85,192.168.1.4,192.168.1.5,MQTT,59662,1883,0x018,229,-1,-1,0x30,81.6411648506,fakeSensor3/sound,32,1
1517689501715875,66,1883  >  59662 [ACK] Seq=39 Ack=31559 Win=227 Len=0 TSval=1204964 TSecr=1087725,08:00:27:53:41:85,08:00:27:0e:06:81,192.168.1.5,192.168.1.4,TCP,1883,59662,0x010,227,-1,-1,-1,-1,-1,-1,1
1517689502456246,100,Publish Message,08:00:27:71:f1:05,08:00:27:53:41:85,192.168.1.7,192.168.1.5,MQTT,52588,1883,0x018,229,-1,-1,0x30,85.8761535041,fakeSensor2/sound,32,1
1517689502493272,66,1883  >  52588 [ACK] Seq=39 Ack=30738 Win=227 Len=0 TSval=1205159 TSecr=1418429,08:00:27:53:41:85,08:00:27:71:f1:05,192.168.1.5,192.168.1.7,TCP,1883,52588,0x010,227,-1,-1,-1,-1,-1,-1,1
1517689503457919,100,Publish Message,08:00:27:0e:06:81,08:00:27:53:41:85,192.168.1.4,192.168.1.5,MQTT,59662,1883,0x018,229,-1,-1,0x30,61.1686447808,fakeSensor3/sound,32,1
1517689503457958,66,1883  >  59662 [ACK] Seq=39 Ack=31593 Win=227 Len=0 TSval=1205400 TSecr=1088160,08:00:27:53:41:85,08:00:27:0e:06:81,192.168.1.5,192.168.1.4,TCP,1883,59662,0x010,227,-1,-1,-1,-1,-1,-1,1
1517689503538426,100,Publish Message,08:00:27:71:f1:05,08:00:27:53:41:85,192.168.1.7,192.168.1.5,MQTT,52588,1883,0x018,229,-1,-1,0x30,62.5277966772,fakeSensor2/sound,32,1
1517689503538450,66,1883  >  52588 [ACK] Seq=39 Ack=30772 Win=227 Len=0 TSval=1205420 TSecr=1418700,08:00:27:53:41:85,08:00:27:71:f1:05,192.168.1.5,192.168.1.7,TCP,1883,52588,0x010,227,-1,-1,-1,-1,-1,-1,1
1517689504790203,100,Publish Message,08:00:27:0e:06:81,08:00:27:53:41:85,192.168.1.4,192.168.1.5,MQTT,59662,1883,0x018,229,-1,-1,0x30,40.1180148156,fakeSensor3/sound,32,1
1517689504790233,66,1883  >  59662 [ACK] Seq=39 Ack=31627 Win=227 Len=0 TSval=1205733 TSecr=1088489,08:00:27:53:41:85,08:00:27:0e:06:81,192.168.1.5,192.168.1.4,TCP,1883,59662,0x010,227,-1,-1,-1,-1,-1,-1,1
1517689505307784,100,Publish Message,08:00:27:71:f1:05,08:00:27:53:41:85,192.168.1.7,192.168.1.5,MQTT,52588,1883,0x018,229,-1,-1,0x30,42.6671935519,fakeSensor2/sound,32,1
1517689505307819,66,1883  >  52588 [ACK] Seq=39 Ack=30806 Win=227 Len=0 TSval=1205862 TSecr=1419142,08:00:27:53:41:85,08:00:27:71:f1:05,192.168.1.5,192.168.1.7,TCP,1883,52588,0x010,227,-1,-1,-1,-1,-1,-1,1
1517689506212249,100,Publish Message,08:00:27:0e:06:81,08:00:27:53:41:85,192.168.1.4,192.168.1.5,MQTT,59662,1883,0x018,229,-1,-1,0x30,77.8184591614,fakeSensor3/sound,32,1
1517689506212287,66,1883  >  59662 [ACK] Seq=39 Ack=31661 Win=227 Len=0 TSval=1206088 TSecr=1088849,08:00:27:53:41:85,08:00:27:0e:06:81,192.168.1.5,192.168.1.4,TCP,1883,59662,0x010,227,-1,-1,-1,-1,-1,-1,1
1517689506773162,100,Publish Message,08:00:27:71:f1:05,08:00:27:53:41:85,192.168.1.7,192.168.1.5,MQTT,52588,1883,0x018,229,-1,-1,0x30,107.298354352,fakeSensor2/sound,32,1
1517689506773188,66,1883  >  52588 [ACK] Seq=39 Ack=30840 Win=227 Len=0 TSval=1206228 TSecr=1419509,08:00:27:53:41:85,08:00:27:71:f1:05,192.168.1.5,192.168.1.7,TCP,1883,52588,0x010,227,-1,-1,-1,-1,-1,-1,1
1517689507892527,100,Publish Message,08:00:27:0e:06:81,08:00:27:53:41:85,192.168.1.4,192.168.1.5,MQTT,59662,1883,0x018,229,-1,-1,0x30,60.7210269415,fakeSensor3/sound,32,1
1517689507892546,66,1883  >  59662 [ACK] Seq=39 Ack=31695 Win=227 Len=0 TSval=1206508 TSecr=1089269,08:00:27:53:41:85,08:00:27:0e:06:81,192.168.1.5,192.168.1.4,TCP,1883,59662,0x010,227,-1,-1,-1,-1,-1,-1,1
1517689508567848,100,Publish Message,08:00:27:71:f1:05,08:00:27:53:41:85,192.168.1.7,192.168.1.5,MQTT,52588,1883,0x018,229,-1,-1,0x30,74.9125260946,fakeSensor2/sound,32,1
1517689508567871,66,1883  >  52588 [ACK] Seq=39 Ack=30874 Win=227 Len=0 TSval=1206677 TSecr=1419957,08:00:27:53:41:85,08:00:27:71:f1:05,192.168.1.5,192.168.1.7,TCP,1883,52588,0x010,227,-1,-1,-1,-1,-1,-1,1
1517689509140478,100,Publish Message,08:00:27:0e:06:81,08:00:27:53:41:85,192.168.1.4,192.168.1.5,MQTT,59662,1883,0x018,229,-1,-1,0x30,97.4647933845,fakeSensor3/sound,32,1
1517689509140509,66,1883  >  59662 [ACK] Seq=39 Ack=31729 Win=227 Len=0 TSval=1206820 TSecr=1089581,08:00:27:53:41:85,08:00:27:0e:06:81,192.168.1.5,192.168.1.4,TCP,1883,59662,0x010,227,-1,-1,-1,-1,-1,-1,1
1517689509739729,100,Publish Message,08:00:27:71:f1:05,08:00:27:53:41:85,192.168.1.7,192.168.1.5,MQTT,52588,1883,0x018,229,-1,-1,0x30,106.456037324,fakeSensor2/sound,32,1
1517689509739765,66,1883  >  52588 [ACK] Seq=39 Ack=30908 Win=227 Len=0 TSval=1206970 TSecr=1420250,08:00:27:53:41:85,08:00:27:71:f1:05,192.168.1.5,192.168.1.7,TCP,1883,52588,0x010,227,-1,-1,-1,-1,-1,-1,1
1517689510073236,99,Publish Message,08:00:27:0e:06:81,08:00:27:53:41:85,192.168.1.4,192.168.1.5,MQTT,59662,1883,0x018,229,-1,-1,0x30,71.058442046,fakeSensor3/sound,31,1
1517689510073262,66,1883  >  59662 [ACK] Seq=39 Ack=31762 Win=227 Len=0 TSval=1207054 TSecr=1089814,08:00:27:53:41:85,08:00:27:0e:06:81,192.168.1.5,192.168.1.4,TCP,1883,59662,0x010,227,-1,-1,-1,-1,-1,-1,1
1517689510694310,100,Publish Message,08:00:27:0e:06:81,08:00:27:53:41:85,192.168.1.4,192.168.1.5,MQTT,59662,1883,0x018,229,-1,-1,0x30,94.5886263606,fakeSensor3/sound,32,1
1517689510694353,66,1883  >  59662 [ACK] Seq=39 Ack=31796 Win=227 Len=0 TSval=1207209 TSecr=1089969,08:00:27:53:41:85,08:00:27:0e:06:81,192.168.1.5,192.168.1.4,TCP,1883,59662,0x010,227,-1,-1,-1,-1,-1,-1,1
1517689510835783,100,Publish Message,08:00:27:71:f1:05,08:00:27:53:41:85,192.168.1.7,192.168.1.5,MQTT,52588,1883,0x018,229,-1,-1,0x30,64.1598717037,fakeSensor2/sound,32,1
1517689510835800,66,1883  >  52588 [ACK] Seq=39 Ack=30942 Win=227 Len=0 TSval=1207244 TSecr=1420524,08:00:27:53:41:85,08:00:27:71:f1:05,192.168.1.5,192.168.1.7,TCP,1883,52588,0x010,227,-1,-1,-1,-1,-1,-1,1
1517689512184822,100,Publish Message,08:00:27:0e:06:81,08:00:27:53:41:85,192.168.1.4,192.168.1.5,MQTT,59662,1883,0x018,229,-1,-1,0x30,27.7262855537,fakeSensor3/sound,32,1
1517689512184840,66,1883  >  59662 [ACK] Seq=39 Ack=31830 Win=227 Len=0 TSval=1207581 TSecr=1090342,08:00:27:53:41:85,08:00:27:0e:06:81,192.168.1.5,192.168.1.4,TCP,1883,59662,0x010,227,-1,-1,-1,-1,-1,-1,1
1517689512564202,100,Publish Message,08:00:27:71:f1:05,08:00:27:53:41:85,192.168.1.7,192.168.1.5,MQTT,52588,1883,0x018,229,-1,-1,0x30,58.3347942309,fakeSensor2/sound,32,1
1517689512564241,66,1883  >  52588 [ACK] Seq=39 Ack=30976 Win=227 Len=0 TSval=1207676 TSecr=1420956,08:00:27:53:41:85,08:00:27:71:f1:05,192.168.1.5,192.168.1.7,TCP,1883,52588,0x010,227,-1,-1,-1,-1,-1,-1,1
1517689512725796,100,Publish Message,08:00:27:0e:06:81,08:00:27:53:41:85,192.168.1.4,192.168.1.5,MQTT,59662,1883,0x018,229,-1,-1,0x30,102.389111529,fakeSensor3/sound,32,1
1517689512725819,66,1883  >  59662 [ACK] Seq=39 Ack=31864 Win=227 Len=0 TSval=1207717 TSecr=1090477,08:00:27:53:41:85,08:00:27:0e:06:81,192.168.1.5,192.168.1.4,TCP,1883,59662,0x010,227,-1,-1,-1,-1,-1,-1,1
1517689513381705,100,Publish Message,08:00:27:71:f1:05,08:00:27:53:41:85,192.168.1.7,192.168.1.5,MQTT,52588,1883,0x018,229,-1,-1,0x30,108.590656257,fakeSensor2/sound,32,1
1517689513381742,66,1883  >  52588 [ACK] Seq=39 Ack=31010 Win=227 Len=0 TSval=1207881 TSecr=1421161,08:00:27:53:41:85,08:00:27:71:f1:05,192.168.1.5,192.168.1.7,TCP,1883,52588,0x010,227,-1,-1,-1,-1,-1,-1,1
1517689514553991,100,Publish Message,08:00:27:0e:06:81,08:00:27:53:41:85,192.168.1.4,192.168.1.5,MQTT,59662,1883,0x018,229,-1,-1,0x30,79.0760031236,fakeSensor3/sound,32,1
1517689514554028,66,1883  >  59662 [ACK] Seq=39 Ack=31898 Win=227 Len=0 TSval=1208174 TSecr=1090934,08:00:27:53:41:85,08:00:27:0e:06:81,192.168.1.5,192.168.1.4,TCP,1883,59662,0x010,227,-1,-1,-1,-1,-1,-1,1
1517689515208262,100,Publish Message,08:00:27:71:f1:05,08:00:27:53:41:85,192.168.1.7,192.168.1.5,MQTT,52588,1883,0x018,229,-1,-1,0x30,103.487258893,fakeSensor2/sound,32,1
1517689515208284,66,1883  >  52588 [ACK] Seq=39 Ack=31044 Win=227 Len=0 TSval=1208337 TSecr=1421617,08:00:27:53:41:85,08:00:27:71:f1:05,192.168.1.5,192.168.1.7,TCP,1883,52588,0x010,227,-1,-1,-1,-1,-1,-1,1
1517689515530784,100,Publish Message,08:00:27:0e:06:81,08:00:27:53:41:85,192.168.1.4,192.168.1.5,MQTT,59662,1883,0x018,229,-1,-1,0x30,59.2435468709,fakeSensor3/sound,32,1
1517689515530828,66,1883  >  59662 [ACK] Seq=39 Ack=31932 Win=227 Len=0 TSval=1208418 TSecr=1091179,08:00:27:53:41:85,08:00:27:0e:06:81,192.168.1.5,192.168.1.4,TCP,1883,59662,0x010,227,-1,-1,-1,-1,-1,-1,1
1517689516286739,100,Publish Message,08:00:27:71:f1:05,08:00:27:53:41:85,192.168.1.7,192.168.1.5,MQTT,52588,1883,0x018,229,-1,-1,0x30,109.741855671,fakeSensor2/sound,32,1
1517689516286780,66,1883  >  52588 [ACK] Seq=39 Ack=31078 Win=227 Len=0 TSval=1208607 TSecr=1421887,08:00:27:53:41:85,08:00:27:71:f1:05,192.168.1.5,192.168.1.7,TCP,1883,52588,0x010,227,-1,-1,-1,-1,-1,-1,1
1517689517040650,100,Publish Message,08:00:27:0e:06:81,08:00:27:53:41:85,192.168.1.4,192.168.1.5,MQTT,59662,1883,0x018,229,-1,-1,0x30,75.9034104505,fakeSensor3/sound,32,1
1517689517040671,66,1883  >  59662 [ACK] Seq=39 Ack=31966 Win=227 Len=0 TSval=1208795 TSecr=1091556,08:00:27:53:41:85,08:00:27:0e:06:81,192.168.1.5,192.168.1.4,TCP,1883,59662,0x010,227,-1,-1,-1,-1,-1,-1,1
1517689517178261,99,Publish Message,08:00:27:71:f1:05,08:00:27:53:41:85,192.168.1.7,192.168.1.5,MQTT,52588,1883,0x018,229,-1,-1,0x30,97.898537937,fakeSensor2/sound,31,1
1517689517178295,66,1883  >  52588 [ACK] Seq=39 Ack=31111 Win=227 Len=0 TSval=1208830 TSecr=1422110,08:00:27:53:41:85,08:00:27:71:f1:05,192.168.1.5,192.168.1.7,TCP,1883,52588,0x010,227,-1,-1,-1,-1,-1,-1,1
1517689518411910,100,Publish Message,08:00:27:71:f1:05,08:00:27:53:41:85,192.168.1.7,192.168.1.5,MQTT,52588,1883,0x018,229,-1,-1,0x30,77.6739566428,fakeSensor2/sound,32,1
1517689518411938,66,1883  >  52588 [ACK] Seq=39 Ack=31145 Win=227 Len=0 TSval=1209138 TSecr=1422418,08:00:27:53:41:85,08:00:27:71:f1:05,192.168.1.5,192.168.1.7,TCP,1883,52588,0x010,227,-1,-1,-1,-1,-1,-1,1
1517689518788662,100,Publish Message,08:00:27:0e:06:81,08:00:27:53:41:85,192.168.1.4,192.168.1.5,MQTT,59662,1883,0x018,229,-1,-1,0x30,69.2298735223,fakeSensor3/sound,32,1
1517689518788698,66,1883  >  59662 [ACK] Seq=39 Ack=32000 Win=227 Len=0 TSval=1209232 TSecr=1091993,08:00:27:53:41:85,08:00:27:0e:06:81,192.168.1.5,192.168.1.4,TCP,1883,59662,0x010,227,-1,-1,-1,-1,-1,-1,1
1517689519889215,100,Publish Message,08:00:27:71:f1:05,08:00:27:53:41:85,192.168.1.7,192.168.1.5,MQTT,52588,1883,0x018,229,-1,-1,0x30,65.4423570401,fakeSensor2/sound,32,1
1517689519889253,66,1883  >  52588 [ACK] Seq=39 Ack=31179 Win=227 Len=0 TSval=1209508 TSecr=1422787,08:00:27:53:41:85,08:00:27:71:f1:05,192.168.1.5,192.168.1.7,TCP,1883,52588,0x010,227,-1,-1,-1,-1,-1,-1,1
1517689520038617,100,Publish Message,08:00:27:0e:06:81,08:00:27:53:41:85,192.168.1.4,192.168.1.5,MQTT,59662,1883,0x018,229,-1,-1,0x30,26.1830007187,fakeSensor3/sound,32,1
1517689520038653,66,1883  >  59662 [ACK] Seq=39 Ack=32034 Win=227 Len=0 TSval=1209545 TSecr=1092306,08:00:27:53:41:85,08:00:27:0e:06:81,192.168.1.5,192.168.1.4,TCP,1883,59662,0x010,227,-1,-1,-1,-1,-1,-1,1
1517689520545224,42,Who has 192.168.1.4? Tell 192.168.1.5,08:00:27:53:41:85,08:00:27:0e:06:81,PcsCompu_53:41:85,PcsCompu_0e:06:81,ARP,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1517689520545358,60,192.168.1.4 is at 08:00:27:0e:06:81,08:00:27:0e:06:81,08:00:27:53:41:85,PcsCompu_0e:06:81,PcsCompu_53:41:85,ARP,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1517689521307388,100,Publish Message,08:00:27:71:f1:05,08:00:27:53:41:85,192.168.1.7,192.168.1.5,MQTT,52588,1883,0x018,229,-1,-1,0x30,74.5683262043,fakeSensor2/sound,32,1
1517689521307420,66,1883  >  52588 [ACK] Seq=39 Ack=31213 Win=227 Len=0 TSval=1209862 TSecr=1423142,08:00:27:53:41:85,08:00:27:71:f1:05,192.168.1.5,192.168.1.7,TCP,1883,52588,0x010,227,-1,-1,-1,-1,-1,-1,1
1517689521645478,100,Publish Message,08:00:27:0e:06:81,08:00:27:53:41:85,192.168.1.4,192.168.1.5,MQTT,59662,1883,0x018,229,-1,-1,0x30,77.6474242702,fakeSensor3/sound,32,1
1517689521645497,66,1883  >  59662 [ACK] Seq=39 Ack=32068 Win=227 Len=0 TSval=1209947 TSecr=1092707,08:00:27:53:41:85,08:00:27:0e:06:81,192.168.1.5,192.168.1.4,TCP,1883,59662,0x010,227,-1,-1,-1,-1,-1,-1,1
1517689522966785,100,Publish Message,08:00:27:0e:06:81,08:00:27:53:41:85,192.168.1.4,192.168.1.5,MQTT,59662,1883,0x018,229,-1,-1,0x30,31.6114839668,fakeSensor3/sound,32,1
1517689522966817,66,1883  >  59662 [ACK] Seq=39 Ack=32102 Win=227 Len=0 TSval=1210277 TSecr=1093038,08:00:27:53:41:85,08:00:27:0e:06:81,192.168.1.5,192.168.1.4,TCP,1883,59662,0x010,227,-1,-1,-1,-1,-1,-1,1
1517689523243547,100,Publish Message,08:00:27:71:f1:05,08:00:27:53:41:85,192.168.1.7,192.168.1.5,MQTT,52588,1883,0x018,229,-1,-1,0x30,50.3676897384,fakeSensor2/sound,32,1
1517689523243583,66,1883  >  52588 [ACK] Seq=39 Ack=31247 Win=227 Len=0 TSval=1210346 TSecr=1423626,08:00:27:53:41:85,08:00:27:71:f1:05,192.168.1.5,192.168.1.7,TCP,1883,52588,0x010,227,-1,-1,-1,-1,-1,-1,1
1517689523425479,42,Who has 192.168.1.7? Tell 192.168.1.5,08:00:27:53:41:85,08:00:27:71:f1:05,PcsCompu_53:41:85,PcsCompu_71:f1:05,ARP,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1517689523425689,60,192.168.1.7 is at 08:00:27:71:f1:05,08:00:27:71:f1:05,08:00:27:53:41:85,PcsCompu_71:f1:05,PcsCompu_53:41:85,ARP,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1517689523870780,100,Publish Message,08:00:27:71:f1:05,08:00:27:53:41:85,192.168.1.7,192.168.1.5,MQTT,52588,1883,0x018,229,-1,-1,0x30,76.4311542603,fakeSensor2/sound,32,1
